43018041164,76359506,tierlow,Tierlow,509670,Science & Technology,live,Fixing the stream/ increasing quality.,2,2021-08-21T04:20:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_tierlow-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43338305453,674215112,fart_simulator,fart_simulator,509670,Science & Technology,live,Premier raid destination. Now harder to break than ever!™,2,2021-08-19T19:23:26Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_fart_simulator-{width}x{height}.jpg,"['a59f1e4e-257b-4bd0-90c7-189c3efbf917', '6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'e3a6b378-232b-4ec2-9a82-86b72851e09a']",False,2021-08-21 08:07:45.299875
43349735101,165815736,clawarcade,clawarcade,509670,Science & Technology,live,Play a real claw machine!,2,2021-08-20T16:51:14Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_clawarcade-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'ac763b17-7bea-4632-9eb4-d106689ff409', '56257f86-a66c-4ce8-af6d-89e9b1f13fed', 'f588bd74-e496-4d11-9169-3597f38a5d25', '6f86127d-6051-4a38-94bb-f7b475dde109']",False,2021-08-21 08:07:45.299875
42997770396,657768279,gangofgerbils,GangofGerbils,509670,Science & Technology,live,New gaming backgrounds | 24/7 Gerbil livestream | Relaxing sounds | Play hangman | Change the backgrounds and sounds,2,2021-08-19T08:56:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gangofgerbils-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '8b3b089d-aae5-4a00-8d10-b01a28451b08', '3dc8f084-d886-4264-b20f-8bd5f90562b5', '89e105c9-2c45-42a9-a5f0-fc1ea6e7ba8b', '325f7a22-26f4-4ad7-be48-f464de0b89ce', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580']",False,2021-08-21 08:07:45.299875
43346502045,591554694,demoersel,DeMoersel,509670,Science & Technology,live,2Rabbits4Time2Relax ♥ (Sind Kaninchen auch Hasen?) ♥ (Bunnies are Rabbits?) ♥,2,2021-08-20T08:55:49Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_demoersel-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '9801169b-afa4-4785-890e-53911955e4d7', '3dc8f084-d886-4264-b20f-8bd5f90562b5', '77223888-8535-4614-974b-b1b2673456eb', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3']",False,2021-08-21 08:07:45.299875
43350699165,619289220,cofilming,cofilming,509670,Science & Technology,live,Computer Chronicles,2,2021-08-20T18:20:00Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_cofilming-{width}x{height}.jpg,"['e027fb8b-219e-4959-8240-a4a082be0316', '6ea6bca4-4712-4ab9-a906-e3336a9d8039']",False,2021-08-21 08:07:45.299875
43356917981,409330484,muzzylivestream2,muzzylivestream2,509670,Science & Technology,live,Live Seismic Activity in New Zealand,2,2021-08-21T02:11:29Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_muzzylivestream2-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43018299020,556843102,itsalifestyle08,itsalifestyle08,509670,Science & Technology,live,F*** COLLEGE AT THIS POINT !!! PROCRASTINATING ON APEX / C++ CODE PRACTICE / CHILL VIBES (Road to 8 Followers !!!),2,2021-08-21T05:28:19Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_itsalifestyle08-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43002115324,46572035,muskegg,muskegg,509670,Science & Technology,live,Pixel Artists: Interactive stream; come and draw live!,2,2021-08-19T17:48:02Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_muskegg-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43354888717,574613620,cybatiworks_pod8,CybatiWorks_Pod8,509670,Science & Technology,live,CybatiWorks Cybersecurity Education and Research,1,2021-08-21T00:00:00Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_cybatiworks_pod8-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43013347980,58233212,theloupgarou,TheLoupGarou,509670,Science & Technology,live,RACOON CAM,1,2021-08-20T19:11:29Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_theloupgarou-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43355315709,574475808,cybatiworks_pod2,CybatiWorks_Pod2,509670,Science & Technology,live,CybatiWorks Cybersecurity Education and Research ,1,2021-08-21T00:28:37Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_cybatiworks_pod2-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
43354836941,574618108,cybatiworks_pod5,CybatiWorks_Pod5,509670,Science & Technology,live,CybatiWorks Cybersecurity Education and Research ,1,2021-08-20T23:56:44Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_cybatiworks_pod5-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2021-08-21 08:07:45.299875
